isInLABounds,councildist,lat,lng,,city,state,department,employeecount,grosspay
0,,34.2367504,-118.9206105,,SANTA ROSA VALLEY,CA,Police,2,301739.35
0,,33.9472359,-118.0853451,,SANTE FE SPRINGS,CA,Airports,1,42386.4
0,,33.9472359,-118.0853451,,SANTE FE SPRINGS,CA,City Attorney,1,0
0,,34.4135244,-118.5404007,,SAUGUS,CA,Police,1,115316.95
0,,34.4135244,-118.5404007,,SAUGUS,CA,Recreation and Parks,1,0
0,,34.4135244,-118.5404007,,SAUGUS,CA,Airports,3,251786.84
0,,34.4135244,-118.5404007,,SAUGUS,CA,Animal Services,4,178211.8
0,,34.4135244,-118.5404007,,SAUGUS,CA,Building and Safety,4,328363.51
0,,34.4135244,-118.5404007,,SAUGUS,CA,City Attorney,1,69324.64
0,,34.4135244,-118.5404007,,SAUGUS,CA,City Planning,2,99067.5
0,,34.4135244,-118.5404007,,SAUGUS,CA,Council,1,39364.88
0,,34.4135244,-118.5404007,,SAUGUS,CA,Fire,58,9082523.14
0,,34.4135244,-118.5404007,,SAUGUS,CA,General Services,3,201976.18
0,,34.4135244,-118.5404007,,SAUGUS,CA,Los Angeles Housing,2,140281.38
0,,34.4135244,-118.5404007,,SAUGUS,CA,Personnel,1,58664
0,,34.4135244,-118.5404007,,SAUGUS,CA,Police,157,15609231
0,,34.4135244,-118.5404007,,SAUGUS,CA,Public Works - Contract Administration,1,91717.35
0,,34.4135244,-118.5404007,,SAUGUS,CA,Public Works - Engineering,1,120547.84
0,,34.4135244,-118.5404007,,SAUGUS,CA,Public Works - Sanitation,3,249879.26
0,,34.4135244,-118.5404007,,SAUGUS,CA,Public Works - Street Lighting,2,99082.56
0,,34.4135244,-118.5404007,,SAUGUS,CA,Public Works - Street Services,2,104481.49
0,,34.4135244,-118.5404007,,SAUGUS,CA,Recreation and Parks,13,489214.64
0,,34.4135244,-118.5404007,,SAUGUS,CA,Transportation,2,105321.83
0,,34.4135244,-118.5404007,,SAUGUS,CA,Police,1,120292.44
0,,33.4941704,-111.9260519,,SCOTTSDALE,AZ,Harbor,1,64076.59
0,,33.4941704,-111.9260519,,SCOTTSDALE,AZ,Personnel,1,1800
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Airports,1,39434.56
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Building and Safety,2,228852.31
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,City Employees Retirement System,2,364739.2
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Fire,19,3170651.33
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,General Services,1,75720.38
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Harbor,3,396082.29
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Library,1,110490.19
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Personnel,2,129973.29
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Police,21,2519878.32
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Public Works - Street Services,1,46223.37
0,,33.7414085,-118.1047682,,SEAL BEACH,CA,Transportation,1,143828.61
0,,47.6062095,-122.3320708,,SEATTLE,WA,Library,1,0
0,,39.5838877,-119.7326465,,SEPULVEDA,CA,General Services,1,37197.16
1,7,34.2575262,-118.3549609,,SHADOW HILLS,CA,Police,1,150550.38
0,,47.2150945,-123.1007066,,SHELTON,WA,Fire,1,119206.95
0,,53.205875,-1.0860901,,SHERWOOD FOREST,CA,Airports,1,85307.09
0,,53.205875,-1.0860901,,SHERWOOD FOREST,CA,City Attorney,1,128299.84
0,,53.205875,-1.0860901,,SHERWOOD FOREST,CA,Police,1,0
0,,53.205875,-1.0860901,,SHERWOOD FOREST,CA,Public Works - Sanitation,1,68470.08
0,,53.205875,-1.0860901,,SHERWOOD FOREST,CA,Recreation and Parks,1,5137.5
0,,47.7559659,-122.3456972,,SHORELINE,CA,Employee Relations Board,1,8100
0,,34.1616729,-118.0528456,,SIEERA MADRE,CA,Police,1,81764.83
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Animal Services,1,45334.24
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Building and Safety,1,52925.62
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,City Attorney,3,352659.44
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,City Clerk,1,77717.2
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Cultural Affairs,1,39509.36
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Fire,5,555243.89
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,General Services,2,142480.91
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Library,2,81689.24
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Mayor,1,160751.78
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Pension,1,138517.6
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Police,15,1382695.2
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Public Works - Engineering,1,97883.28
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Public Works - Sanitation,1,86990.21
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Recreation and Parks,7,64679.88
0,,34.1616729,-118.0528456,,SIERRA MADRE,CA,Zoo,2,104082.35
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Airports,1,108906.72
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,City Employees Retirement System,1,52742.6
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Fire,2,316972.24
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,General Services,1,67251.64
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Harbor,2,111139.12
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Information Technology Agency,1,112945.3
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Los Angeles Housing,1,49283.04
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Office of Finance,3,230399.92
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Personnel,1,112727
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Police,12,1466661.75
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Public Works - Street Services,1,53959.34
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Recreation and Parks,2,2923.11
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Transportation,1,45756.58
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Police,1,76415.29
0,,33.8044614,-118.1678456,,SIGNAL HILL,CA,Airports,1,71971.78
0,,33.676648,-117.7685558,,SILVERADO,CA,Library,1,16239.08
0,,33.676648,-117.7685558,,SILVERADO,CA,Police,1,89481.4
0,,47.6445386,-122.6948697,,SILVERDALE,WA,Public Works - Sanitation,1,106391.11
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Police,1,96864.65
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Airports,13,1110169.3
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Animal Services,5,246265.74
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Building and Safety,27,2383877.5
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,City Administrative Officer,1,5340.16
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,City Attorney,7,807578.4
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,City Clerk,2,168501.68
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,City Planning,4,321255.62
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Controller,1,13024.9
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Council,1,78666.56
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Disability,1,67791.57
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Emergency Management,2,0
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Fire,123,18269995.1
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,General Services,19,1372588.68
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Information Technology Agency,2,177178.52
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Library,8,509817.92
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Los Angeles Housing,2,200278.32
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Office of Finance,2,32442.24
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Pension,2,199898.52
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Personnel,2,41297.6
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Police,334,32353358.23
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Public Works - Board of Public Works,2,99906.1
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Public Works - Contract Administration,6,513951.27
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Public Works - Engineering,5,460756.72
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Public Works - Sanitation,34,3048640.78
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Public Works - Street Lighting,3,260747.71
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Public Works - Street Services,18,1281051.86
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Recreation and Parks,23,697113.65
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Transportation,4,275342.73
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Zoo,9,310184.06
0,,34.2694474,-118.781482,,SIMI VALLEY,CA,Public Works - Contract Administration,1,121948.74
0,,34.2355334,-117.1794163,,SKYFOREST,CA,Recreation and Parks,1,0
1,7,34.3058279,-118.4571974,,SLYMAR,CA,Aging,1,29591.84
1,7,34.3058279,-118.4571974,,SLYMAR,CA,Building and Safety,1,86382.46
1,7,34.3058279,-118.4571974,,SLYMAR,CA,Recreation and Parks,1,14428.56
1,7,34.3058279,-118.4571974,,SLYMAR,CA,Zoo,1,31786.09
1,15,33.7360619,-118.2922461,,SNA PEDRO,CA,Transportation,1,3860
0,,33.9472359,-118.0853451,,SANTA FE SPRINGS,CA,Police,1,80394.8
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,City Attorney,2,353676.96
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,City Planning,1,79678.16
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Library,1,0
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Los Angeles Housing,1,83192.75
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Recreation and Parks,2,138067.09
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Police,1,120116.2
0,,34.5958201,-120.1376481,,SOLVANG,CA,Fire,1,79463.15
0,,34.2637508,-118.9946323,,SOMIS,CA,Fire,2,266874.94
0,,34.2637508,-118.9946323,,SOMIS,CA,Police,1,97123.74
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Airports,1,85655.89
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,City Attorney,1,57438.72
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Council,1,27813.44
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Fire,1,73538.53
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,General Services,3,133377.68
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Information Technology Agency,1,12268.2
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Los Angeles Housing,2,106423.12
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Personnel,1,28243.12
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Police,7,552546.63
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Public Works - Sanitation,5,306814.43
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Public Works - Street Lighting,1,79633.12
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Public Works - Street Services,2,241015.76
0,,34.0519548,-118.0467339,,SOUTH EL MONTE,CA,Recreation and Parks,7,52965.69
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Airports,19,988033.13
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Animal Services,1,46483.39
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Building and Safety,2,167974.46
0,,33.954737,-118.2120161,,SOUTH GATE,CA,City Attorney,2,125106.8
0,,33.954737,-118.2120161,,SOUTH GATE,CA,City Clerk,1,61844.64
0,,33.954737,-118.2120161,,SOUTH GATE,CA,City Employees Retirement System,1,40800.7
0,,33.954737,-118.2120161,,SOUTH GATE,CA,City Planning,3,171258.07
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Cultural Affairs,1,13414
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Economic and Workforce Development Department,1,72765.44
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Fire,3,339146.05
0,,33.954737,-118.2120161,,SOUTH GATE,CA,General Services,7,342438.12
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Harbor,5,323723.46
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Information Technology Agency,4,220722.27
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Library,7,174774.86
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Los Angeles Housing,1,43813.6
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Office of Finance,1,0
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Personnel,4,73997.96
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Police,43,3241761.96
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Public Works - Contract Administration,2,151085.86
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Public Works - Engineering,2,99316.42
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Public Works - Sanitation,19,1250178.34
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Public Works - Street Lighting,6,281772.33
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Public Works - Street Services,8,486108.85
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Recreation and Parks,32,406199.64
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Transportation,12,555004.07
0,,33.954737,-118.2120161,,SOUTH GATE,CA,Zoo,1,52558.32
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Aging,1,55004
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Airports,6,544542.13
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Building and Safety,1,43952.48
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,City Administrative Officer,6,695369.39
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,City Attorney,13,1787761.05
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,City Clerk,2,158417.36
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,City Employees Retirement System,1,900
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,City Planning,5,317060.64
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Council,2,103158.08
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Cultural Affairs,2,63682.28
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Economic and Workforce Development Department,1,77717.2
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Emergency Management,1,68849.49
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Fire,10,1312755.65
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,General Services,3,167737.11
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Harbor,3,311285.65
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Information Technology Agency,4,256480.5
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Library,10,518628.4
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Los Angeles Housing,2,95914.24
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Mayor,1,34197.28
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Office of Finance,3,236063.55
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Personnel,5,432880.62
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Police,18,1710944.9
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Public Works - Engineering,6,474620.42
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Public Works - Sanitation,7,591619.24
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Public Works - Street Lighting,2,230741.89
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Public Works - Street Services,3,238241.27
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Recreation and Parks,9,156035.75
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Transportation,2,96327.04
0,,34.1161196,-118.1503488,,SOUTH PASADENA,CA,Zoo,1,52651.33
0,,34.0492126,-118.0949198,,SOUTH SAN GABRIEL,CA,Public Works - Engineering,1,116747.84
0,,42.2139284,-83.1938147,,SOUTHGATE,CA,Airports,1,47343.32
0,,42.2139284,-83.1938147,,SOUTHGATE,CA,City Attorney,1,46835.6
0,,42.2139284,-83.1938147,,SOUTHGATE,CA,Police,3,281956.08
0,,42.2139284,-83.1938147,,SOUTHGATE,CA,Public Works - Sanitation,3,226599.93
0,,35.751179,-86.9300023,,SPRING HILL,TX,Fire,1,177915.65
0,,41.1131514,-74.0437521,,SPRING VALLEY,CA,Building and Safety,1,6093.69
0,,41.1131514,-74.0437521,,SPRING VALLEY,CA,Fire,1,138367.76
0,,37.0965278,-113.5684164,,ST GEORGE,UT,Fire,1,153859.57
0,,37.0965278,-113.5684164,,ST GEORGE,UT,Fire,1,124154.76
0,,36.09084,-95.9289046,,STANTON,CA,Airports,1,98776.26
0,,36.09084,-95.9289046,,STANTON,CA,El Pueblo De Los Angeles Historical Monument Authority,1,26605.41
0,,36.09084,-95.9289046,,STANTON,CA,Los Angeles Housing,1,39886.4
0,,36.09084,-95.9289046,,STANTON,CA,Personnel,1,54586.48
0,,36.09084,-95.9289046,,STANTON,CA,Police,6,460322.17
0,,36.09084,-95.9289046,,STANTON,CA,Public Works - Contract Administration,1,100064.4
0,,36.09084,-95.9289046,,STANTON,CA,Public Works - Street Lighting,1,80232.89
0,,36.09084,-95.9289046,,STANTON,CA,Public Works - Street Services,1,70172.25
0,,36.09084,-95.9289046,,STANTON,CA,Recreation and Parks,1,9299.69
0,,37.0355267,-95.6358855,,STAR,ID,Fire,6,741012.83
0,,32.9304972,-96.8322273,,STATON,CA,Police,1,108495.94
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Police,1,122045.11
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Airports,3,340316.22
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Building and Safety,5,670589.54
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Cannabis Regulation,2,172429.71
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,City Attorney,1,189401.07
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Controller,1,88639.2
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Council,1,46573.44
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Fire,12,1717431.55
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,General Services,1,75467.15
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Harbor,1,116747.84
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Library,3,59736.28
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Pension,1,82561.78
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Police,69,7745898.52
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Public Works - Engineering,1,92518.32
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Public Works - Sanitation,7,452481.95
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Recreation and Parks,2,185220.96
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Transportation,3,141354.38
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Police,1,92216.2
0,,34.3931105,-118.5907538,,STEVENSON RANCH,CA,Police,1,118984.79
0,,29.5984434,-95.6225521,,SUGAR LAND,TX,Recreation and Parks,1,20339.93
0,,33.1384479,-95.6010668,,SULPHUR SPRINGS,TX,Fire,1,98704.5
0,,33.5975393,-112.2718239,,SUN CITY,CA,Fire,2,228498.07
0,,33.5975393,-112.2718239,,SUN CITY,CA,General Services,1,53298.3
0,,33.5975393,-112.2718239,,SUN CITY,CA,Public Works - Street Services,1,57515.02
0,,33.8820632,-78.5183816,,SUNSET BEACH,CA,Fire,1,92278.65
0,,43.6971294,-114.3517172,,SUNVALLEY,CA,Recreation and Parks,1,45572.94
0,,25.8784284,-80.1256007,,SURFSIDE,CA,Police,1,102427.18
0,,33.6292337,-112.3679279,,SURPRISE,AZ,Police,1,69739.04
1,7,34.3058279,-118.4571974,,"SYLM,AR",CA,Recreation and Parks,1,12221.9
0,,45.5368469,-73.650893,,SYMAR,CA,Building and Safety,1,30534
0,,45.5368469,-73.650893,,SYMAR,CA,Public Works - Street Services,1,49743.05
0,,35.1321877,-118.4489739,,TEHACHAPI,CA,Airports,2,223437.17
0,,35.1321877,-118.4489739,,TEHACHAPI,CA,Fire,11,1497011.85
0,,35.1321877,-118.4489739,,TEHACHAPI,CA,General Services,1,81989.19
0,,35.1321877,-118.4489739,,TEHACHAPI,CA,Police,2,184268.61
0,,35.1321877,-118.4489739,,TEHACHAPI,CA,Public Works - Contract Administration,1,92208.69
0,,35.1321877,-118.4489739,,TEHACHAPI,CA,Public Works - Sanitation,3,202863.28
0,,35.1321877,-118.4489739,,TEHACHAPI,CA,Public Works - Street Services,1,62491.71
0,,33.4936391,-117.1483648,,TEMECULA,CA,Airports,1,94701.6
0,,33.4936391,-117.1483648,,TEMECULA,CA,Fire,39,6054323.91
0,,33.4936391,-117.1483648,,TEMECULA,CA,Harbor,1,110055.03
0,,33.4936391,-117.1483648,,TEMECULA,CA,Personnel,1,70882.03
0,,33.4936391,-117.1483648,,TEMECULA,CA,Police,11,983411.75
0,,33.4936391,-117.1483648,,TEMECULA,CA,Recreation and Parks,1,6952.74
0,,33.7666071,-117.4872029,,TEMESCAL VALLEY,CA,Fire,1,219361.27
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Aging,1,38575.44
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Airports,6,431036.01
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Animal Services,2,71069.52
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Building and Safety,8,715613.78
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,City Attorney,4,547047.7
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,City Clerk,1,39165.04
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,City Employees Retirement System,1,64116.56
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,City Planning,2,84827.24
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Controller,3,332366.32
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Council,1,36756.72
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Cultural Affairs,1,1507.11
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Economic and Workforce Development Department,1,60962
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Fire,7,950506.9
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,General Services,9,632529.86
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Harbor,3,345315.76
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Information Technology Agency,6,548052.25
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Library,2,82977.42
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Los Angeles Housing,6,371530.55
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Office of Finance,6,406512.08
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Pension,1,79803.63
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Personnel,2,76504.45
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Police,28,2389938.76
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Public Works - Board of Public Works,3,260264.77
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Public Works - Contract Administration,2,76627.44
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Public Works - Engineering,3,285209.21
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Public Works - Sanitation,9,600193.12
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Public Works - Street Lighting,1,91480.8
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Public Works - Street Services,2,165823.1
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Recreation and Parks,5,16750.23
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Transportation,9,741702.83
0,,34.1072305,-118.0578456,,TEMPLE CITY,CA,Zoo,1,95594.4
0,,35.5496939,-120.7060049,,TEMPLETON,CA,Fire,2,210708.21
0,,35.5174913,-86.5804473,,TENNESSE,TN,Fire,1,180849.26
0,,33.6402638,-116.1422353,,THERMAL,CA,Transportation,1,0
0,,35.7971371,-86.9054648,,THOMPSON STATI,CA,Fire,1,161016.06
0,,34.1705609,-118.8375937,,THOUSAN OAKS,CA,Police,1,97508.6
0,,34.1705609,-118.8375937,,THOUSAND OAK,CA,Police,1,74493.44
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Airports,2,234936.81
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Animal Services,2,78304.76
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Building and Safety,5,591535.15
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,City Administrative Officer,1,148122.72
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,City Attorney,3,269640.41
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,City Planning,1,52986
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Controller,2,191746.2
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Council,1,40658.4
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Fire,82,14190850.02
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,General Services,2,180191.93
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Information Technology Agency,1,79210.13
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Library,4,82689.84
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Los Angeles Housing,2,137678.74
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Mayor,1,56892.88
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Personnel,1,96514.03
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Police,53,5627866.52
0,,34.1705609,-118.8375937,,THOUSAND OAKS,CA,Public Works - Contract Administration,2,215522.54
